route_id,stop_sequence,place_id,stop_name_en,stop_name_bn,cumulative_distance_km,segment_distance_from_previous_km,source_id
BRTA_A_310_NO,2,PLC0243,Mirpur-12,মিরপুর-১২,1.2,1.2,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,3,PLC0241,Mirpur-11,মিরপুর-১১,2.6,1.4,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,4,PLC0240,Mirpur-10,মিরপুর-১০,3.5,0.9,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,5,PLC0179,Kazipara,কাজীপাড়া,4.9,1.4,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,6,PLC0339,Sheorapara,শেওড়াপাড়া,5.5,0.6,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,7,PLC0112,Farmgate,ফার্মগেট,10.2,4.7,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,8,PLC0291,Paltan,পল্টন,14.7,4.5,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,9,PLC0079,Daily Bangla,দৈনিক বাংলা,15.5,0.8,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,10,PLC0335,Shapla Chattar,শাপলা চত্বর,16.4,0.9,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,11,PLC0010,Arambagh,আরামবাগ,17.1,0.7,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,12,PLC0164,Kamalapur,কমলাপুর,17.6,0.5,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,13,PLC0327,Sayedabad,সায়েদাবাদ,19.9,2.3,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,1,PLC0132,Hemayetpur,হেমায়েতপুর,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,2,PLC0114,Gabtoli,গাবতলী,7.2,7.2,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,3,PLC0362,Technical,টেকনিক্যাল,8.7,1.5,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,4,PLC0239,Mirpur-1,মিরপুর-১,10.5,1.8,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,5,PLC0245,Mirpur-2,মিরপুর-২,11.8,1.3,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,6,PLC0246,Mirpur-6,মিরপুর-৬,13.1,1.3,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,7,PLC0241,Mirpur-11,মিরপুর-১১,14.6,1.5,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,8,PLC0161,Kalshi Morh,কালশিমোড়,18.3,3.7,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,9,PLC0104,ECB Chattar,ইসিবি চত্বর,20.1,1.8,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,10,PLC0204,Kuril Biswa Road,কুড়িল বিশ্বরোড,22.8,2.7,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,11,PLC0312,Rampura,রামপুরা,29.8,7.0,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,12,PLC0064,Bonsree,বনশ্রী,30.8,1.0,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,13,PLC0231,Meradia Bazar,মেরাদিয়া বাজার,32.8,2.0,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,14,PLC0355,Staff Quarter,স্টাফ কোয়ার্টার,38.8,6.0,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,1,PLC0100,Diabari Chourasta,দিয়াবাড়ী চৌরাস্তা,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,2,PLC0221,Mast Plaza,মাস্ট প্লাজা,2.5,2.5,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,3,PLC0005,Airport,এয়ারপোর্ট,4.5,2.0,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,4,PLC0205,Kuril Flyover,কুড়িল ফ্লাইওভার,8.5,4.0,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,5,PLC0284,Notun Bazar,নতুন বাজার,12.1,3.6,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,6,PLC0023,Badda,বাড্ডা,14.6,2.5,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,7,PLC0312,Rampura,রামপুরা,16.7,2.1,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,8,PLC0189,Khilgaon Flyover,খিলগাঁও ফ্লাইওভার,20.7,4.0,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,9,PLC0359,T&T Para,টিটিপাড়া,22.4,1.7,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,10,PLC0327,Sayedabad,সায়েদাবাদ,23.4,1.0,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,11,PLC0143,Jatrabari,যাত্রাবাড়ী,24.8,1.4,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,12,PLC0295,Postgola,পোস্তগোলা,27.3,2.5,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,1,PLC0243,Mirpur-12,মিরপুর-১২,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,2,PLC0158,Kalapani,কালাপানি,1.0,1.0,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,3,PLC0035,Bangabandhu College,বঙ্গবন্ধু কলেজ,1.6,0.6,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,4,PLC0241,Mirpur-11,মিরপুর-১১,4.6,3.0,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,5,PLC0240,Mirpur-10,মিরপুর-১০,5.6,1.0,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,6,PLC0179,Kazipara,কাজীপাড়া,7.1,1.5,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,7,PLC0112,Farmgate,ফার্মগেট,12.4,5.3,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,8,PLC0125,Gulistan,গুলিস্তান,17.4,5.0,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,9,PLC0327,Sayedabad,সায়েদাবাদ,20.4,3.0,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,10,PLC0143,Jatrabari,যাত্রাবাড়ী,21.3,0.9,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,11,PLC0172,Kanchpur Bridge,কাঁচপুর ব্রীজ,30.7,9.4,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,1,PLC0387,Zoo,চিড়িয়াখানা,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,2,PLC0352,Soni Cinema Hall,সনি সিনেমা হল,1.5,1.5,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,3,PLC0245,Mirpur-2,মিরপুর-২,2.8,1.3,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,4,PLC0240,Mirpur-10,মিরপুর-১০,3.3,0.5,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,5,PLC0241,Mirpur-11,মিরপুর-১১,4.3,1.0,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,6,PLC0302,Purbi,পূর্বী,4.8,0.5,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,7,PLC0160,Kalshi,কালশী,6.3,1.5,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,8,PLC0227,Md. Zillur Rahman Flyover,মোঃ জিল্লুর রহমান ফ্লাইওভার,7.3,1.0,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,9,PLC0205,Kuril Flyover,কুড়িল ফ্লাইওভার,10.8,3.5,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,10,PLC0284,Notun Bazar,নতুন বাজার,13.3,2.5,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,11,PLC0023,Badda,বাড্ডা,15.5,2.2,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,12,PLC0312,Rampura,রামপুরা,17.4,1.9,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,13,PLC0213,Malibagh Choudhurypara,মালিবাগ চৌধুরীপাড়া,18.2,0.8,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,14,PLC0266,Mugda,মুগদা,22.2,4.0,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,15,PLC0327,Sayedabad,সায়েদাবাদ,24.0,1.8,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,16,PLC0143,Jatrabari,যাত্রাবাড়ী,25.0,1.0,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,1,PLC0244,Mirpur-14,মিরপুর-১৪,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,2,PLC0194,Kochukhet,কচুক্ষেত,1.0,1.0,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,3,PLC0112,Farmgate,ফার্মগেট,6.5,5.5,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,4,PLC0178,Kawran Bazar,কাওরান বাজার,7.5,1.0,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,5,PLC0331,Shahbag,শাহবাগ,8.5,1.0,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,6,PLC0125,Gulistan,গুলিস্তান,11.3,2.8,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,7,PLC0260,Motijheel,মতিঝিল,13.5,2.2,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,1,PLC0046,Basila,বসিলা,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,2,PLC0259,Mohammadpur Town Hall,মোহাম্মদপুর টাউন হল,1.8,1.8,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,3,PLC0341,Shia Masjid,শিয়া মসজিদ,2.5,0.7,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,4,PLC0012,Asad Gate,আসাদগেট,3.8,1.3,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,5,PLC0215,Manik Mia,মানিক মিয়া,5.5,1.7,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,6,PLC0344,Shukrabad,শুক্রাবাদ,6.5,1.0,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,7,PLC0279,New Market,নিউ মার্কেট,8.6,2.1,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,8,PLC0018,Azimpur,আজিমপুর,9.4,0.8,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,9,PLC0071,Chankharpul,চানখারপুল,11.1,1.7,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,10,PLC0332,Shanir Akhra,শনির আখড়া,17.1,6.0,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,11,PLC0348,Signboard,সাইনবোর্ড,20.8,3.7,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,1,PLC0270,Narayanganj,নারায়ণগঞ্জ,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,2,PLC0332,Shanir Akhra,শনির আখড়া,3.4,3.4,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,3,PLC0143,Jatrabari,যাত্রাবাড়ী,4.0,0.6,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,4,PLC0327,Sayedabad,সায়েদাবাদ,5.0,1.0,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,5,PLC0260,Motijheel,মতিঝিল,7.0,2.0,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,6,PLC0291,Paltan,পল্টন,8.7,1.7,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,7,PLC0212,Malibagh,মালিবাগ,10.2,1.5,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,8,PLC0210,Magbazar,মগবাজার,11.2,1.0,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,9,PLC0250,Mohakhali,মহাখালী,15.7,4.5,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,10,PLC0154,Kakoli,কাকলী,17.4,1.7,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,11,PLC0104,ECB Chattar,ইসিবি চত্বর,21.5,4.1,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,12,PLC0302,Purbi,পুরবী,24.5,3.0,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,13,PLC0243,Mirpur-12,মিরপুর-১২,25.5,1.0,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,14,PLC0245,Mirpur-2,মিরপুর-২,29.0,3.5,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,15,PLC0239,Mirpur-1,মিরপুর-১,30.3,1.3,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,16,PLC0098,Diabari,দিয়াবাড়ী,31.8,1.5,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,1,PLC0269,Nandan Park,নন্দন পার্ক,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,2,PLC0108,EPZ,ইপিজেড,9.6,9.6,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,3,PLC0267,Nabinagar,নবীনগর,14.1,4.5,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,4,PLC0326,Savar,সাভার,22.2,8.1,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,5,PLC0132,Hemayetpur,হেমায়েতপুর,28.3,6.1,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,6,PLC0114,Gabtoli,গাবতলী,35.9,7.6,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,7,PLC0346,Shyamoli,শ্যামলী,39.1,3.2,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,8,PLC0012,Asad Gate,আসাদগেট,40.7,1.6,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,9,PLC0112,Farmgate,ফার্মগেট,42.7,2.0,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,10,PLC0039,Banglamotor,বাংলামটর,44.7,2.0,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,11,PLC0331,Shahbag,শাহবাগ,45.7,1.0,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,12,PLC0298,Press Club,প্রেসক্লাব,47.5,1.8,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,13,PLC0291,Paltan,পল্টন,48.0,0.5,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,14,PLC0124,GPO,জিপিও,48.5,0.5,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,15,PLC0260,Motijheel,মতিঝিল,50.3,1.8,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,16,PLC0365,Tikatuli,টিকাটুলি,51.4,1.1,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,17,PLC0327,Sayedabad,সায়েদাবাদ,52.6,1.2,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,18,PLC0143,Jatrabari,যাত্রাবাড়ী,53.6,1.0,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,19,PLC0332,Shanir Akhra,শনির আখড়া,55.2,1.6,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,20,PLC0348,Signboard,সাইনবোর্ড,58.6,3.4,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,1,PLC0244,Mirpur-14,মিরপুর-১৪,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,2,PLC0240,Mirpur-10,মিরপুর-১০,2.1,2.1,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,3,PLC0239,Mirpur-1,মিরপুর-১,4.0,1.9,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,4,PLC0093,Dhaur,ধউর,17.3,13.3,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,5,PLC0014,Ashulia,আশুলিয়া,20.5,3.2,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,6,PLC0110,Fantasy,ফ্যান্টাসী,27.0,6.5,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,7,PLC0108,EPZ,ইপিজেড,30.8,3.8,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,8,PLC0269,Nandan Park,নন্দনপার্ক,39.8,9.0,SRC_BRTA_METRO_FARES
BRTA_A_341_NO,1,PLC0018,Azimpur,আজিমপুর,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_341_NO,2,PLC0279,New Market,নিউমার্কেট,0.7,0.7,SRC_BRTA_METRO_FARES
BRTA_A_341_NO,3,PLC0156,Kalabagan,কলাবাগান,2.8,2.1,SRC_BRTA_METRO_FARES
BRTA_A_341_NO,4,PLC0184,Khamarbari,খামারবাড়ী,5.7,2.9,SRC_BRTA_METRO_FARES
BRTA_A_341_NO,5,PLC0032,Banani,বনানী,9.9,4.2,SRC_BRTA_METRO_FARES
BRTA_A_341_NO,6,PLC0005,Airport,এয়ারপোর্ট,18.6,8.7,SRC_BRTA_METRO_FARES
BRTA_A_341_NO,7,PLC0377,Uttara,উত্তরা,21.6,3.0,SRC_BRTA_METRO_FARES
BRTA_A_341_NO,8,PLC0093,Dhaur,ধউর,27.3,5.7,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,1,PLC0387,Zoo,চিড়িয়াখানা,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,2,PLC0245,Mirpur-2,মিরপুর-২,2.8,2.8,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,3,PLC0240,Mirpur-10,মিরপুর-১০,3.4,0.6,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,4,PLC0179,Kazipara,কাজীপাড়া,4.8,1.4,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,5,PLC0339,Sheorapara,শেওড়াপাড়া,5.5,0.7,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,6,PLC0004,Agargaon,আগারগাঁও,7.2,1.7,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,7,PLC0112,Farmgate,ফার্মগেট,10.1,2.9,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,8,PLC0039,Banglamotor,বাংলামটর,11.7,1.6,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,9,PLC0210,Magbazar,মগবাজার,12.7,1.0,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,10,PLC0264,Mouchak,মৌচাক,13.8,1.1,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,11,PLC0164,Kamalapur,কমলাপুর,16.5,2.7,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,12,PLC0260,Motijheel,মতিঝিল,17.5,1.0,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,13,PLC0327,Sayedabad,সায়েদাবাদ,19.2,1.7,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,14,PLC0143,Jatrabari,যাত্রাবাড়ী,20.2,1.0,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,15,PLC0296,Postgola Bridge,পোস্তগোলা ব্রীজ,22.2,2.0,SRC_BRTA_METRO_FARES
BRTA_A_344_NO,16,PLC0107,Ekuria,ইকুরিয়া,23.7,1.5,SRC_BRTA_METRO_FARES
BRTA_A_346_NO,1,PLC0167,Kamar Para,কামার পাড়া,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_346_NO,2,PLC0001,Abdullahpur,আব্দুল্লাহপুর,2.2,2.2,SRC_BRTA_METRO_FARES
BRTA_A_346_NO,3,PLC0005,Airport,এয়ারপোর্ট,5.7,3.5,SRC_BRTA_METRO_FARES
BRTA_A_346_NO,4,PLC0154,Kakoli,কাকলী,12.2,6.5,SRC_BRTA_METRO_FARES
BRTA_A_346_NO,5,PLC0250,Mohakhali,মহাখালী,13.7,1.5,SRC_BRTA_METRO_FARES
BRTA_A_346_NO,6,PLC0210,Magbazar,মগবাজার,18.9,5.2,SRC_BRTA_METRO_FARES
BRTA_A_346_NO,7,PLC0155,Kakrail,কাকরাইল,21.1,2.2,SRC_BRTA_METRO_FARES
BRTA_A_346_NO,8,PLC0291,Paltan,পল্টন,22.7,1.6,SRC_BRTA_METRO_FARES
BRTA_A_346_NO,9,PLC0283,Notre Dame College,নটরডেম কলেজ,25.0,2.3,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,1,PLC0018,Azimpur,আজিমপুর,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,2,PLC0280,Nilkhet,নীলক্ষেত,0.9,0.9,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,3,PLC0156,Kalabagan,কলাবাগান,2.8,1.9,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,4,PLC0320,Russell Square,রাসেল স্কয়ার,3.5,0.7,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,5,PLC0216,Manik Mia Avenue,মানিক মিয়া এভিনিউ,5.1,1.6,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,6,PLC0374,Urojahaj Junction,উড়োজাহাজ জংশন,5.8,0.7,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,7,PLC0032,Banani,বনানী,10.3,4.5,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,8,PLC0201,Kumitola General Hospital,কুমিটোলা জেনারেল হাসপাতাল,13.3,3.0,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,9,PLC0005,Airport,এয়ারপোর্ট,18.2,4.9,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,10,PLC0001,Abdullahpur,আব্দুল্লাহপুর,21.6,3.4,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,11,PLC0014,Ashulia,আশুলিয়া,30.6,9.0,SRC_BRTA_METRO_FARES
BRTA_A_354_NO,12,PLC0269,Nandan Park,নন্দনপার্ক,50.5,19.9,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,1,PLC0204,Kuril Biswa Road,কুড়িল বিশ্বরোড,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,2,PLC0284,Notun Bazar,নতুন বাজার,3.4,3.4,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,3,PLC0024,Badda Link Road,বাড্ডা লিংক রোড,5.5,2.1,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,4,PLC0129,Gulshan-1,গুলশান-১,6.5,1.0,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,5,PLC0250,Mohakhali,মহাখালী,8.5,2.0,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,6,PLC0112,Farmgate,ফার্মগেট,11.4,2.9,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,7,PLC0331,Shahbag,শাহবাগ,13.8,2.4,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,8,PLC0329,Science Lab,সাইন্সল্যাব,15.3,1.5,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,9,PLC0279,New Market,নিউমার্কেট,15.9,0.6,SRC_BRTA_METRO_FARES
BRTA_A_355_NO,10,PLC0018,Azimpur,আজিমপুর,17.5,1.6,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,1,PLC0018,Azimpur,আজিমপুর,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,2,PLC0279,New Market,নিউ মার্কেট,0.8,0.8,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,3,PLC0156,Kalabagan,কলাবাগান,2.9,2.1,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,4,PLC0012,Asad Gate,আসাদগেট,4.1,1.2,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,5,PLC0346,Shyamoli,শ্যামলী,5.6,1.5,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,6,PLC0362,Technical,টেকনিক্যাল,7.4,1.8,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,7,PLC0239,Mirpur-1,মিরপুর-১,9.4,2.0,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,8,PLC0285,Original Das,অরিজিনাল দশ,11.9,2.5,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,9,PLC0243,Mirpur-12,মিরপুর-১২,13.9,2.0,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,10,PLC0160,Kalshi,কালশী,15.9,2.0,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,11,PLC0206,Kurmitola General Hospital,কুর্মিটোলা জেনারেল হাসপাতাল,17.9,2.0,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,12,PLC0005,Airport,এয়ারপোর্ট,22.8,4.9,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,13,PLC0001,Abdullahpur,আব্দুল্লাহপুর,24.8,2.0,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,14,PLC0169,Kamarpara,কামারপাড়া,26.9,2.1,SRC_BRTA_METRO_FARES
BRTA_A_356_NO,15,PLC0093,Dhaur,ধউর,29.9,3.0,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,1,PLC0093,Dhaur,ধউর,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,2,PLC0001,Abdullahpur,আব্দুল্লাহপুর,5.1,5.1,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,3,PLC0005,Airport,এয়ারপোর্ট,8.6,3.5,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,4,PLC0202,Kuril,কুড়িল,12.4,3.8,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,5,PLC0023,Badda,বাড্ডা,17.0,4.6,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,6,PLC0314,Rampura Bridge,রামপুরা ব্রীজ,19.0,2.0,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,7,PLC0231,Meradia Bazar,মেরাদিয়া বাজার,22.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,8,PLC0355,Staff Quarter,স্টাফ কোয়ার্টার,28.5,6.5,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,9,PLC0357,Sultana Kamal Bridge,সুলতানা কামাল ব্রীজ,30.5,2.0,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,10,PLC0361,Tarabo Biswa Road,তারাবো বিশ্বরোড,32.5,2.0,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,11,PLC0171,Kanchpur,কাঁচপুর,35.0,2.5,SRC_BRTA_METRO_FARES
BRTA_A_362_NO,12,PLC0209,Madanpur,মদনপুর,38.5,3.5,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,1,PLC0267,Nabinagar,নবীনগর,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,2,PLC0326,Savar,সাভার,8.0,8.0,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,3,PLC0114,Gabtoli,গাবতলী,21.5,13.5,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,4,PLC0239,Mirpur-1,মিরপুর-১,23.5,2.0,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,5,PLC0013,Ashika Morh,এশিকা মোড়,24.8,1.3,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,6,PLC0286,Original-10,অরিজিনাল-১০,25.8,1.0,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,7,PLC0160,Kalshi,কালশী,29.7,3.9,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,8,PLC0384,Zillur Rahman Flyover,জিল্লুর রহমান ফ্লাইওভার,30.1,0.4,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,9,PLC0334,Shaora Bazar,শাওড়া বাজার,32.7,2.6,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,10,PLC0005,Airport,এয়ারপোর্ট,36.6,3.9,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,11,PLC0001,Abdullahpur,আব্দুল্লাহপুর,40.1,3.5,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,12,PLC0169,Kamarpara,কামারপাড়া,42.2,2.1,SRC_BRTA_METRO_FARES
BRTA_A_365_NO,13,PLC0093,Dhaur,ধউর,45.2,3.0,SRC_BRTA_METRO_FARES
BRTA_A_366_NO,1,PLC0046,Basila,বসিলা,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_366_NO,2,PLC0011,Asad Avenue,আসাদ এভিনিউ,3.0,3.0,SRC_BRTA_METRO_FARES
